Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,CancellationDate,Customer Lifetime Value,EnrollmentType,FullName,year,month,day
777197,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,65620.0,Divorced,Nova,,16909.93,Standard,Luciano Crossno,2019,7,18
878240,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,39411.0,Married,Nova,,16936.27,Standard,Norbert Siebold,2017,3,30
122173,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Rural,69497.0,Married,Nova,,16973.74,Standard,Rosena Pesiri,2015,10,17
950107,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,69497.0,Married,Nova,,16973.74,2021 Promotion,Wilhemina Casperson,2021,3,30
292061,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,35095.0,Divorced,Nova,,16979.8,Standard,Lincoln Hiscox,2017,5,5
320377,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,35095.0,Divorced,Nova,6/5/2018,16979.8,Standard,Delta Mannis,2017,10,5
936044,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Urban,35095.0,Divorced,Nova,3/12/2017,16979.8,Standard,Lue Grove,2016,10,24
967500,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,35095.0,Divorced,Nova,,16979.8,2021 Promotion,Sammie Racioppi,2021,2,21
646399,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,22497.0,Married,Nova,,16985.5,Standard,Pricilla Grimshaw,2019,6,1
331560,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,89601.0,Married,Nova,,17019.01,Standard,Tammie Syrop,2018,2,15
241854,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,98623.0,Married,Nova,,17019.19,2021 Promotion,Afton Lilien,2021,4,11
465864,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,54613.0,Divorced,Nova,1/9/2019,17029.89,Standard,Maile Elsea,2021,5,9
981427,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Suburban,22249.0,Married,Nova,,17041.44,Standard,Era Mcgregor,2015,9,18
277826,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,51747.0,Married,Nova,,17103.79,Standard,Sol All,2015,11,17
896283,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,85378.0,Married,Nova,,17223.89,2021 Promotion,Marybeth Siner,2021,4,13
715792,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,96917.0,Married,Nova,5/3/2021,17263.64,Standard,Omar Horack,2018,6,22
175017,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Married,Nova,,17349.03,Standard,Lavina Guelespe,2019,11,12
564114,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,66245.0,Married,Nova,,17367.27,Standard,Claude Kahan,2019,5,11
450125,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,41775.0,Married,Nova,12/19/2019,17429.88,Standard,Chaya Bau,2019,4,19
228896,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,80969.0,Married,Nova,,17441.64,Standard,Lynetta Brunetti,2016,8,21
271235,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Urban,0.0,Divorced,Nova,,17497.52,Standard,Jazmine Silas,2020,6,19
382252,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Urban,0.0,Divorced,Nova,,17497.52,Standard,Nella Montiel,2019,9,20
626030,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Urban,0.0,Divorced,Nova,,17497.52,Standard,Lise Piros,2020,3,5
152307,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,52228.0,Married,Nova,,17526.18,2021 Promotion,Aisha Dycus,2021,2,27
290465,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,36212.0,Married,Nova,,17556.99,Standard,Keeley Zachmann,2016,6,10
329910,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,female,Bachelor,Suburban,68273.0,Divorced,Nova,,17557.54,Standard,Tori Motyka,2021,6,18
503257,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,68273.0,Divorced,Nova,,17557.54,Standard,Joselyn Stolley,2020,10,30
960417,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Urban,77803.0,Married,Nova,,17625.54,2021 Promotion,Laura Trevethan,2021,2,17
507005,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,36900.0,Single,Nova,,17646.73,Standard,Yolonda Osterhout,2017,1,6
103490,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,High School or Below,Suburban,22510.0,Single,Nova,,17651.96,Standard,Charles Romeiro,2016,7,30
922047,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,High School or Below,Urban,22510.0,Single,Nova,,17651.96,Standard,Warner Lamarche,2020,8,22
805902,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,College,Rural,0.0,Single,Nova,,17666.57,Standard,Ned Kertz,2021,10,28
107119,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,82667.0,Single,Nova,,17684.65,Standard,Tobi Perkins,2016,4,17
584727,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Nova,,17712.21,Standard,Fran Szitar,2016,3,21
677901,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Urban,0.0,Married,Nova,2/22/2020,17771.55,Standard,Heath Luttmer,2019,6,22
742666,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Married,Nova,,17771.55,Standard,Miesha Calibuso,2021,10,25
270499,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,86205.0,Single,Nova,,17776.82,Standard,Katelynn Kuhnle,2019,5,18
665454,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,99790.0,Single,Nova,,17786.28,Standard,Penny Mcgoey,2021,10,26
126100,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Master,Urban,26000.0,Divorced,Nova,7/26/2017,17790.41,Standard,Francie Tappe,2016,11,3
761305,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Master,Suburban,26000.0,Divorced,Nova,1/21/2017,17790.41,Standard,Lily Beas,2016,12,28
568525,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,Bachelor,Suburban,60192.0,Married,Nova,,17816.68,Standard,Lesha Conceicao,2018,3,19
947763,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,42696.0,Single,Nova,,17822.56,Standard,Lindy Tausch,2021,5,7
994803,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,42696.0,Single,Nova,1/11/2018,17822.56,Standard,Reid Leverette,2017,4,1
667781,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,College,Urban,0.0,Married,Nova,,17840.2,Standard,Lizette Poitra,2017,3,4
537013,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Single,Nova,,17966.29,Standard,Joline Loisel,2017,1,3
978040,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,College,Urban,0.0,Single,Nova,3/27/2019,18039.11,Standard,Thersa Vanier,2021,7,27
685518,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Suburban,35704.0,Married,Nova,2/15/2021,18042.48,Standard,Janean Remus,2020,6,15
300623,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,57882.0,Single,Nova,9/25/2020,18060.48,Standard,Audrie Husk,2016,3,26
322169,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Urban,57882.0,Single,Nova,,18060.48,Standard,Isaias Boxton,2017,4,28
834943,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Urban,0.0,Married,Nova,,18065.27,Standard,Grady Vilardi,2015,5,3
239605,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,68568.0,Married,Nova,,18089.8,Standard,Digna Belhumeur,2017,11,6
365208,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Urban,53690.0,Married,Nova,,18211.14,Standard,Mohammed Kennemer,2021,10,28
914044,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Suburban,53690.0,Married,Nova,,18211.14,Standard,Tijuana Quatrevingt,2020,1,16
411586,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76726.0,Married,Nova,,18321.24,Standard,Carrol Caterina,2019,3,22
215508,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,88592.0,Married,Nova,,18321.42,Standard,Margart Rigg,2017,10,23
472824,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,21189.0,Divorced,Nova,,18321.87,Standard,Shemeka Sancrant,2016,11,2
900083,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,21189.0,Divorced,Nova,,18321.87,Standard,Manda Colapinto,2016,3,22
911503,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Suburban,49659.0,Divorced,Nova,,18370.57,Standard,Donetta Daddona,2019,3,13
712426,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,College,Rural,0.0,Single,Nova,,18399.83,Standard,Emile Romance,2018,11,6
512097,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Rural,27869.0,Married,Nova,,18474.71,Standard,Ronna Lauderdale,2019,8,18
308480,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,65903.0,Married,Nova,,18522.29,Standard,Caitlin Iliff,2019,12,21
643059,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,65903.0,Married,Nova,,18522.29,Standard,Phylis Ekholm,2019,5,22
246187,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,High School or Below,Urban,16154.0,Married,Nova,,18534.61,Standard,Melvin Haner,2019,9,21
333295,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Suburban,34087.0,Single,Nova,,18544.3,Standard,Oda Mcauly,2019,3,31
815643,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Rural,32756.0,Married,Nova,,18569.5,Standard,Fae Warder,2019,2,9
688533,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Urban,11656.0,Married,Nova,,18635.9,Standard,Valentine Lazarine,2017,6,9
677329,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Rural,0.0,Single,Nova,,18688.31,Standard,Giovanna Normington,2020,9,24
166273,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,64929.0,Married,Nova,,18704.85,2021 Promotion,Annie Krysiak,2021,4,18
732808,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Suburban,0.0,Single,Nova,,18708.76,Standard,Windy Stumm,2019,10,7
764595,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Suburban,0.0,Single,Nova,,18708.76,Standard,Gabriele Fioretti,2018,5,1
738431,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,High School or Below,Suburban,27229.0,Single,Nova,,18745.4,Standard,Tyron Brulotte,2017,2,25
334437,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Single,Nova,,18767.55,Standard,Carolyne Ecoffey,2018,12,21
989746,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Single,Nova,,18767.55,Standard,Elda Schleuder,2015,7,30
476068,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Single,Nova,,18853.74,Standard,Perry Rado,2015,5,27
735263,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Single,Nova,,18892.2,Standard,Martin Gelen,2019,5,14
739352,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Urban,0.0,Single,Nova,,18898.33,Standard,Audrey Almos,2016,10,19
201436,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,72196.0,Single,Nova,5/7/2020,18929.33,Standard,Earnestine Cutno,2019,1,22
380788,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,91535.0,Married,Nova,2/2/2021,18938.54,Standard,Monty Bowring,2019,2,12
380954,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,91535.0,Married,Nova,,18938.54,Standard,Tawanna Curney,2021,8,12
509810,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,29822.0,Single,Nova,,19014.48,Standard,Philip Pocai,2018,7,26
735038,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Rural,0.0,Single,Nova,,19045.5,2021 Promotion,Evelia Buford,2017,7,22
310833,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,32775.0,Divorced,Nova,7/1/2019,19088.34,Standard,Yuk Respicio,2017,5,3
459404,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,22705.0,Divorced,Nova,,19160.99,Standard,Al Massimo,2016,3,17
620969,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,22705.0,Divorced,Nova,,19160.99,Standard,Lucius Iacopino,2021,6,2
762072,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,39034.0,Married,Nova,,19190.32,Standard,Ivelisse Cardwell,2020,7,17
672600,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Rural,0.0,Single,Nova,,19228.46,Standard,Roxie Grava,2020,2,1
194493,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,39895.0,Married,Nova,,19253.03,Standard,Maria Kipfer,2019,5,5
693922,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Suburban,0.0,Single,Nova,,19278.82,Standard,Tori Pereiro,2017,10,12
454514,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Rural,0.0,Divorced,Nova,,19323.24,Standard,Diann Iuliucci,2020,7,4
366977,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Married,Nova,,19357.37,2021 Promotion,Nelda Laurin,2021,3,7
931701,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,25561.0,Married,Nova,3/5/2019,19357.8,Standard,Maurita Truden,2018,7,5
116895,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Doctor,Rural,21159.0,Married,Nova,,19378.91,2021 Promotion,Lottie Gatz,2021,4,12
795084,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Doctor,Urban,21159.0,Married,Nova,,19378.91,Standard,Ara Stremlow,2020,9,7
828924,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,70503.0,Divorced,Nova,,19393.21,Standard,Lashunda Rego,2020,11,9
139699,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,50809.0,Single,Nova,,19480.5,Standard,Garrett Tchakian,2021,8,26
815381,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,74300.0,Married,Nova,,19483.24,Standard,Sylvester Sajor,2015,11,12
819842,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,74300.0,Married,Nova,,19483.24,Standard,Jenelle Duwhite,2020,8,11
758789,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Rural,0.0,Single,Nova,,19504.47,Standard,Yuki Stanchfield,2020,10,16
390480,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,Bachelor,Suburban,64559.0,Divorced,Nova,,19597.06,Standard,Barbara Prosonic,2021,5,9
413994,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,84488.0,Married,Nova,,19643.54,Standard,Hilda Borkenhagen,2019,4,28
683838,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,84488.0,Married,Nova,,19643.54,Standard,Simone Bree,2020,11,30
480957,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,67326.0,Married,Nova,,19644.76,Standard,Maren Kilson,2019,2,13
956233,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,67326.0,Married,Nova,4/18/2019,19644.76,Standard,Tori Allsbrooks,2018,8,18
434807,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Suburban,0.0,Single,Nova,,19668.87,Standard,Mica Kightlinger,2015,7,6
695162,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,College,Urban,0.0,Single,Nova,12/30/2020,19668.87,Standard,Jordan Liskovec,2019,7,9
950707,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Urban,51524.0,Married,Nova,,19685.41,Standard,Jae Schearer,2015,6,30
569677,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,36032.0,Divorced,Nova,,19690.44,2021 Promotion,Ellyn Koetje,2021,3,24
315014,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Rural,33588.0,Married,Nova,,19731.34,2021 Promotion,Theresia Queener,2021,3,11
128587,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,65989.0,Married,Nova,,19834.2,Standard,Particia Newbury,2020,7,24
576110,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,65989.0,Married,Nova,,19834.2,Standard,Mariette Yuste,2019,11,1
471944,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Suburban,0.0,Married,Nova,11/2/2018,19837.31,Standard,Vivan Gildroy,2018,3,2
843378,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Single,Nova,,19872.26,Standard,Gerardo Remkus,2021,6,2
700650,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,63755.0,Married,Nova,7/6/2021,19884.92,Standard,Samella Brundage,2016,10,2
477157,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,69096.0,Married,Nova,,19955.26,2021 Promotion,Patience Merryweather,2021,4,2
237402,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Nova,,19957.79,Standard,Suellen Degraw,2018,2,28
353076,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Rural,0.0,Single,Nova,,19964.4,Standard,Trudy Masone,2021,6,27
878575,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,85165.0,Single,Nova,,20067.4,Standard,Werner Veasey,2016,12,21
340802,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,92766.0,Married,Nova,,20096.89,Standard,Vonda Bonnie,2019,12,22
486831,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,92766.0,Married,Nova,,20096.89,Standard,Elayne Mcleroy,2016,6,18
952696,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,92766.0,Married,Nova,,20096.89,Standard,Leigha Ocacio,2020,12,12
173398,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,Bachelor,Suburban,32869.0,Married,Nova,,20120.56,Standard,German Zerkle,2016,10,10
832301,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,24804.0,Married,Nova,,20171.96,Standard,Wesley Hirliman,2015,8,22
721366,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,77058.0,Divorced,Nova,,20215.39,2021 Promotion,Lonnie Dratch,2021,4,27
535151,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Suburban,0.0,Married,Nova,,20216.31,Standard,Valerie Eckmeyer,2015,5,26
881362,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,College,Suburban,0.0,Married,Nova,,20216.31,Standard,Macy Hoder,2020,5,27
678205,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,48448.0,Married,Nova,,20230.97,Standard,Arnold Sirles,2018,9,27
312744,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,36116.0,Married,Nova,,20239.38,Standard,Kallie Cullars,2021,8,20
910416,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,21542.0,Married,Nova,,20266.5,Standard,Barbara Welander,2021,8,27
999940,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,21542.0,Married,Nova,,20266.5,Standard,Pura Dejulio,2020,7,25
222490,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,Bachelor,Rural,42218.0,Divorced,Nova,,20314.44,Standard,Sabina Leisner,2018,8,12
550539,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,33175.0,Single,Nova,,20380.07,Standard,Magnolia Zerom,2021,1,25
687984,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,87502.0,Married,Nova,,20461.15,Standard,Theda Meidl,2015,11,22
882911,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,87502.0,Married,Nova,,20461.15,Standard,Olene Amsterdam,2019,1,10
751718,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,95621.0,Married,Nova,,20474.15,Standard,Delma Janecka,2020,2,3
976007,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,95621.0,Married,Nova,,20474.15,Standard,Aileen Hettler,2016,7,23
647956,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,58317.0,Married,Nova,,20477.11,Standard,Latashia Aguilar,2020,8,26
981691,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,27317.0,Married,Nova,,20492.74,Standard,Tanya Groeneweg,2020,5,10
145017,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,56070.0,Divorced,Nova,,20498.83,Standard,Margaretta Etzler,2021,11,1
193827,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Nova,,20579.69,Standard,Madonna Monteforte,2015,12,11
594672,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,64541.0,Married,Nova,,20600.24,Standard,Rachael Sobery,2017,11,8
667314,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Urban,0.0,Single,Nova,3/6/2021,20604.02,Standard,Junko Laspina,2019,3,29
452342,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,84106.0,Single,Nova,,20635.08,Standard,Deja Obiesie,2017,2,3
699751,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Single,Nova,,20714.94,Standard,Andre Nannie,2018,9,12
330278,Ontario,Toronto,43.653225,-79.383186,M3R 4K8,female,Doctor,Rural,15529.0,Married,Nova,,20725.38,Standard,Etha Barlau,2018,6,3
467894,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Doctor,Rural,15529.0,Married,Nova,,20725.38,Standard,Minna Tishler,2018,2,17
160640,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Urban,0.0,Single,Nova,,20766.67,Standard,Harriett Nooe,2018,7,30
969165,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,College,Suburban,0.0,Single,Nova,,20766.67,2021 Promotion,Julieann Soucier,2021,2,18
601341,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Suburban,0.0,Married,Nova,,20774.02,Standard,Evonne Durepo,2017,12,4
641039,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Rural,0.0,Married,Nova,,20774.02,Standard,Yadira Grassano,2020,9,7
737542,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Single,Nova,,20842.6,Standard,Dario Morrin,2016,12,29
190429,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Rural,50555.0,Divorced,Nova,,20878.41,2021 Promotion,Erin Bottum,2021,2,13
687401,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Single,Nova,,20940.3,Standard,Sari Pellegrin,2017,11,3
462036,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Rural,69738.0,Married,Nova,,20946.19,Standard,Latarsha Scribellito,2020,8,13
565634,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0.0,Single,Nova,11/12/2017,20957.61,Standard,Mei Briscoe,2016,10,10
412880,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Bachelor,Urban,71663.0,Married,Nova,,20998.26,Standard,Oralia Menchen,2016,12,17
558040,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,26876.0,Married,Nova,,21034.02,Standard,Gidget Harviston,2016,7,17
994940,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,26876.0,Married,Nova,,21034.02,Standard,Bryce Farias,2017,5,2
732231,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,61347.0,Married,Nova,,21101.21,Standard,Pearlene Cease,2018,3,16
395622,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Married,Nova,,21112.54,Standard,Rebeca Vaneps,2018,6,26
812894,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,College,Suburban,0.0,Single,Nova,,21123.12,Standard,Erica Barillari,2018,7,7
888357,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,49721.0,Married,Nova,,21147.28,Standard,Andra Miolen,2017,1,25
404805,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,48642.0,Married,Nova,,21151.23,Standard,Buddy Bitton,2021,7,9
866455,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Urban,0.0,Single,Nova,,21240.94,Standard,Catina Pangelina,2019,3,17
163137,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,73457.0,Married,Nova,8/5/2019,21255.5,Standard,Yaeko Nest,2018,12,5
837615,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,High School or Below,Suburban,17932.0,Married,Nova,12/3/2017,21274.34,Standard,Marilu Mazze,2017,4,3
